location_id,type_id,quantity,price,inferred_at
1022167642188,12267,1,3296000.00,2026-06-26T23:43:16Z
1022167642188,12612,28,45.00,2026-06-26T23:43:16Z
1022167642188,12618,360,40.00,2026-06-26T23:43:16Z
1022167642188,12620,360,35.00,2026-06-26T23:43:16Z
1022167642188,12773,3500,176.40,2026-06-26T23:43:16Z
1022167642188,12777,3500,314.00,2026-06-26T23:43:16Z
1022167642188,21896,3500,850.00,2026-06-26T23:43:16Z
1022167642188,21922,3500,875.00,2026-06-26T23:43:16Z
1022167642188,23009,720,540.10,2026-06-26T23:43:16Z
1022167642188,23015,720,714.00,2026-06-26T23:43:16Z
1022167642188,23731,2,76000.00,2026-06-26T23:43:16Z
1022167642188,24702,1,68500000.00,2026-06-26T23:43:16Z
1022167642188,28668,50,27890.00,2026-06-26T23:43:16Z
1022167642188,28674,3,3927000.00,2026-06-26T23:43:16Z
1022167642188,31177,1,155000.00,2026-06-26T23:43:16Z
1022167642188,31358,1,848600.00,2026-06-26T23:43:16Z
1022167642188,31412,1,5377000.00,2026-06-26T23:43:16Z
1022167642188,31538,1,1500000.00,2026-06-26T23:43:16Z
1022167642188,31722,1,1674000.00,2026-06-26T23:43:16Z
1022167642188,32772,1,615000.00,2026-06-26T23:43:16Z
1022167642188,32772,1,675600.00,2026-06-26T23:43:16Z
1022167642188,33076,1,89000.00,2026-06-26T23:43:16Z
1022167642188,33332,18,22490.00,2026-06-26T23:43:16Z
1022167642188,33896,3,19990000.00,2026-06-26T23:43:16Z
1022167642188,33915,1,804800.00,2026-06-26T23:43:16Z
1022167642188,35659,1,74980.00,2026-06-26T23:43:16Z
1022167642188,45999,3,10650000.00,2026-06-26T23:43:16Z
1022167642188,58950,1,91730000.00,2026-06-26T23:43:16Z
1022167642188,222,1380,75.99,2026-06-26T23:48:10Z
1022167642188,25861,1,101900.00,2026-06-26T23:48:10Z
1022167642188,25861,1,101900.00,2026-06-26T23:58:10Z
1022167642188,519,1,1150000.00,2026-06-27T00:03:10Z
1022167642188,587,1,697500.00,2026-06-27T00:03:10Z
1022167642188,2881,3,989800.00,2026-06-27T00:03:10Z
1022167642188,4027,1,87320.00,2026-06-27T00:03:10Z
1022167642188,5445,1,65720.00,2026-06-27T00:03:10Z
1022167642188,5839,1,3837000.00,2026-06-27T00:03:10Z
1022167642188,11309,1,261300.00,2026-06-27T00:03:10Z
1022167642188,11563,1,433400.00,2026-06-27T00:03:10Z
1022167642188,12608,500,63.99,2026-06-27T00:03:10Z
1022167642188,21898,500,582.20,2026-06-27T00:03:10Z
1022167642188,21906,500,599.80,2026-06-27T00:03:10Z
1022167642188,21924,500,639.00,2026-06-27T00:03:10Z
1022167642188,26929,1,998000.00,2026-06-27T00:03:10Z
1022167642188,30987,2,548800.00,2026-06-27T00:03:10Z
1022167642188,35658,1,286200.00,2026-06-27T00:03:10Z
1022167642188,438,1,2446000.00,2026-06-27T00:18:10Z
1022167642188,526,1,44770.00,2026-06-27T00:18:10Z
1022167642188,527,2,1229000.00,2026-06-27T00:18:10Z
1022167642188,608,1,1499000.00,2026-06-27T00:18:10Z
1022167642188,1306,1,394000.00,2026-06-27T00:18:10Z
1022167642188,2048,1,587200.00,2026-06-27T00:18:10Z
1022167642188,2889,2,989000.00,2026-06-27T00:18:10Z
1022167642188,3074,3,812000.00,2026-06-27T00:18:10Z
1022167642188,4027,1,87320.00,2026-06-27T00:18:10Z
1022167642188,5405,1,37660.00,2026-06-27T00:18:10Z
1022167642188,5839,1,3837000.00,2026-06-27T00:18:10Z
1022167642188,5973,1,510500.00,2026-06-27T00:18:10Z
1022167642188,10190,1,988900.00,2026-06-27T00:18:10Z
1022167642188,11309,1,261300.00,2026-06-27T00:18:10Z
1022167642188,11351,1,204300.00,2026-06-27T00:18:10Z
1022167642188,12608,1000,63.99,2026-06-27T00:18:10Z
1022167642188,12618,360,39.90,2026-06-27T00:18:10Z
1022167642188,12620,360,35.00,2026-06-27T00:18:10Z
1022167642188,12625,1000,63.71,2026-06-27T00:18:10Z
1022167642188,15466,1,2399000.00,2026-06-27T00:18:10Z
1022167642188,17812,1,10050000.00,2026-06-27T00:18:10Z
1022167642188,21898,1000,582.20,2026-06-27T00:18:10Z
1022167642188,21939,1000,699.90,2026-06-27T00:18:10Z
1022167642188,23009,720,540.10,2026-06-27T00:18:10Z
1022167642188,23015,720,714.00,2026-06-27T00:18:10Z
1022167642188,28668,50,27890.00,2026-06-27T00:18:10Z
1022167642188,30987,2,548800.00,2026-06-27T00:18:10Z
1022167642188,31009,1,666700.00,2026-06-27T00:18:10Z
1022167642188,31177,1,155000.00,2026-06-27T00:18:10Z
1022167642188,31358,2,848600.00,2026-06-27T00:18:10Z
1022167642188,31538,1,1500000.00,2026-06-27T00:18:10Z
1022167642188,33076,1,89000.00,2026-06-27T00:18:10Z
1022167642188,45999,1,10650000.00,2026-06-27T00:18:10Z
1022167642188,2456,2,444400.00,2026-06-27T00:23:10Z
1022167642188,4405,2,3000000.00,2026-06-27T00:23:10Z
1022167642188,28668,200,27890.00,2026-06-27T00:23:10Z
1022167642188,31608,1,331900.00,2026-06-27T00:23:10Z
1022167642188,31620,1,578600.00,2026-06-27T00:23:10Z
1022167642188,438,1,2446000.00,2026-06-27T00:28:10Z
1022167642188,448,1,1592000.00,2026-06-27T00:28:10Z
1022167642188,519,2,1158000.00,2026-06-27T00:28:10Z
1022167642188,1405,3,461700.00,2026-06-27T00:28:10Z
1022167642188,2048,1,587200.00,2026-06-27T00:28:10Z
1022167642188,2889,2,989000.00,2026-06-27T00:28:10Z
1022167642188,2977,2,783500.00,2026-06-27T00:28:10Z
1022167642188,3178,6,1164000.00,2026-06-27T00:28:10Z
1022167642188,4027,3,87320.00,2026-06-27T00:28:10Z
1022167642188,5141,1,34990.00,2026-06-27T00:28:10Z
1022167642188,5443,1,169500.00,2026-06-27T00:28:10Z
1022167642188,5839,1,3837000.00,2026-06-27T00:28:10Z
1022167642188,5973,1,510500.00,2026-06-27T00:28:10Z
1022167642188,10190,1,988900.00,2026-06-27T00:28:10Z
1022167642188,10631,1,990000.00,2026-06-27T00:28:10Z
1022167642188,11311,1,499800.00,2026-06-27T00:28:10Z
1022167642188,12608,140,63.99,2026-06-27T00:28:10Z
1022167642188,12612,3902,45.00,2026-06-27T00:28:10Z
1022167642188,12614,10387,41.05,2026-06-27T00:28:10Z
1022167642188,12625,3452,63.71,2026-06-27T00:28:10Z
1022167642188,17812,1,10050000.00,2026-06-27T00:28:10Z
1022167642188,21924,1040,639.00,2026-06-27T00:28:10Z
1022167642188,23009,7558,540.10,2026-06-27T00:28:10Z
1022167642188,24471,132,79.95,2026-06-27T00:28:10Z
1022167642188,24475,51,49.66,2026-06-27T00:28:10Z
1022167642188,28668,139,27890.00,2026-06-27T00:28:10Z
1022167642188,30987,2,548800.00,2026-06-27T00:28:10Z
1022167642188,31674,1,2233000.00,2026-06-27T00:28:10Z
1022167642188,31686,1,3204000.00,2026-06-27T00:28:10Z
1022167642188,33076,2,89000.00,2026-06-27T00:28:10Z
1022167642188,33332,51,22490.00,2026-06-27T00:28:10Z
1022167642188,33890,2,504800.00,2026-06-27T00:28:10Z
1022167642188,33892,3,5582000.00,2026-06-27T00:28:10Z
1022167642188,35658,1,286200.00,2026-06-27T00:28:10Z
1022167642188,73794,1,18710000.00,2026-06-27T00:28:10Z
1022167642188,73796,1,21170000.00,2026-06-27T00:28:10Z
1022167642188,672,1,100000.00,2026-06-27T00:33:10Z
1022167642188,15466,1,2399000.00,2026-06-27T00:33:10Z
1022167642188,24471,500,79.95,2026-06-27T00:33:10Z
1022167642188,28668,32,27890.00,2026-06-27T00:33:10Z
1022167642188,28678,1,2300000.00,2026-06-27T00:33:10Z
1022167642188,28680,3,2850000.00,2026-06-27T00:33:10Z
1022167642188,45999,1,10650000.00,2026-06-27T00:33:10Z
1022167642188,46005,1,4126000.00,2026-06-27T00:33:10Z
1022167642188,57319,1,41190000.00,2026-06-27T00:33:10Z
1022167642188,438,1,2446000.00,2026-06-27T00:38:10Z
1022167642188,448,1,1592000.00,2026-06-27T00:38:10Z
1022167642188,519,1,1158000.00,2026-06-27T00:38:10Z
1022167642188,2977,2,783500.00,2026-06-27T00:38:10Z
1022167642188,4027,2,87320.00,2026-06-27T00:38:10Z
1022167642188,5839,1,3837000.00,2026-06-27T00:38:10Z
1022167642188,10631,1,990000.00,2026-06-27T00:38:10Z
1022167642188,11132,1,85000.00,2026-06-27T00:38:10Z
1022167642188,15466,1,2399000.00,2026-06-27T00:38:10Z
1022167642188,17812,1,10050000.00,2026-06-27T00:38:10Z
1022167642188,21924,500,639.00,2026-06-27T00:38:10Z
1022167642188,24471,500,79.95,2026-06-27T00:38:10Z
1022167642188,28668,32,27890.00,2026-06-27T00:38:10Z
1022167642188,28680,2,2850000.00,2026-06-27T00:38:10Z
1022167642188,31686,1,3204000.00,2026-06-27T00:38:10Z
1022167642188,33076,1,89000.00,2026-06-27T00:38:10Z
1022167642188,33890,2,504800.00,2026-06-27T00:38:10Z
1022167642188,45999,1,10650000.00,2026-06-27T00:38:10Z
1022167642188,27143,1,3890000.00,2026-06-27T00:43:10Z
1022167642188,448,1,1592000.00,2026-06-27T00:54:13Z
1022167642188,527,2,1229000.00,2026-06-27T00:54:13Z
1022167642188,1877,2,924000.00,2026-06-27T00:54:13Z
1022167642188,1877,2,925000.00,2026-06-27T00:54:13Z
1022167642188,1952,2,1663000.00,2026-06-27T00:54:13Z
1022167642188,2048,1,587200.00,2026-06-27T00:54:13Z
1022167642188,2488,10,534900.00,2026-06-27T00:54:13Z
1022167642188,11269,2,895000.00,2026-06-27T00:54:13Z
1022167642188,12058,1,2947000.00,2026-06-27T00:54:13Z
1022167642188,12267,1,3296000.00,2026-06-27T00:54:13Z
1022167642188,20125,1,179200000.00,2026-06-27T00:54:13Z
1022167642188,20353,1,4390000.00,2026-06-27T00:54:13Z
1022167642188,21640,10,949000.00,2026-06-27T00:54:13Z
1022167642188,24495,2500,93.92,2026-06-27T00:54:13Z
1022167642188,29011,2,38330.00,2026-06-27T00:54:13Z
1022167642188,31005,1,14540000.00,2026-06-27T00:54:13Z
1022167642188,31041,1,11400000.00,2026-06-27T00:54:13Z
1022167642188,31049,1,550000000.00,2026-06-27T00:54:13Z
1022167642188,583,2,700000.00,2026-06-27T00:58:10Z
1022167642188,1236,4,593100.00,2026-06-27T00:58:10Z
1022167642188,2109,4,1411000.00,2026-06-27T00:58:10Z
1022167642188,2205,2,565000.00,2026-06-27T00:58:10Z
1022167642188,2404,6,1122000.00,2026-06-27T00:58:10Z
1022167642188,2605,1,379700.00,2026-06-27T00:58:10Z
1022167642188,3178,328,1179000.00,2026-06-27T00:58:10Z
1022167642188,3244,2,1153000.00,2026-06-27T00:58:10Z
1022167642188,5839,170,3850000.00,2026-06-27T00:58:10Z
1022167642188,5973,1,510500.00,2026-06-27T00:58:10Z
1022167642188,21898,1120,582.20,2026-06-27T00:58:10Z
1022167642188,27371,3260,1022.00,2026-06-27T00:58:10Z
1022167642188,29005,8,18000.00,2026-06-27T00:58:10Z
1022167642188,31177,2,155000.00,2026-06-27T00:58:10Z
1022167642188,31644,2,389200.00,2026-06-27T00:58:10Z
1022167642188,31794,1,7476000.00,2026-06-27T00:58:10Z
1022167642188,31928,1,16510000.00,2026-06-27T00:58:10Z
1022167642188,35658,2,286200.00,2026-06-27T00:58:10Z
1022167642188,448,1,1592000.00,2026-06-27T01:03:11Z
1022167642188,2488,3,534900.00,2026-06-27T01:03:11Z
1022167642188,2613,1000,77.90,2026-06-27T01:08:10Z
1022167642188,46003,3,13990000.00,2026-06-27T01:08:10Z
1022167642188,47926,88,1506.00,2026-06-27T01:08:10Z
1022167642188,47926,442,1505.00,2026-06-27T01:08:10Z
1022167642188,527,2,1229000.00,2026-06-27T01:13:10Z
1022167642188,1952,1,1663000.00,2026-06-27T01:13:10Z
1022167642188,2048,1,587200.00,2026-06-27T01:13:10Z
1022167642188,2185,7,1044000.00,2026-06-27T01:13:10Z
1022167642188,2446,5,2254000.00,2026-06-27T01:13:10Z
1022167642188,2488,6,534900.00,2026-06-27T01:13:10Z
1022167642188,3888,1,1107000.00,2026-06-27T01:13:10Z
1022167642188,4383,1,3290000.00,2026-06-27T01:13:10Z
1022167642188,11134,1,98000.00,2026-06-27T01:13:10Z
1022167642188,11269,1,895000.00,2026-06-27T01:13:10Z
1022167642188,11285,1,8829.00,2026-06-27T01:13:10Z
1022167642188,18639,1,44280.00,2026-06-27T01:13:10Z
1022167642188,19806,1,980000.00,2026-06-27T01:13:10Z
1022167642188,20353,3,4390000.00,2026-06-27T01:13:10Z
1022167642188,21939,415,699.90,2026-06-27T01:13:10Z
1022167642188,22291,2,2450000.00,2026-06-27T01:13:10Z
1022167642188,29011,1,38330.00,2026-06-27T01:13:10Z
1022167642188,33005,1,250000.00,2026-06-27T01:13:10Z
1022167642188,33450,1,2500000.00,2026-06-27T01:13:10Z
1022167642188,33450,5,2490000.00,2026-06-27T01:13:10Z
1022167642188,47466,1,238700000.00,2026-06-27T01:13:10Z
1022167642188,438,1,2446000.00,2026-06-27T01:23:10Z
1022167642188,448,1,1592000.00,2026-06-27T01:23:10Z
1022167642188,626,1,16270000.00,2026-06-27T01:23:10Z
1022167642188,1306,1,394000.00,2026-06-27T01:23:10Z
1022167642188,2185,2,1044000.00,2026-06-27T01:23:10Z
